call_idx,smiles,score
506,CCOC(=O)C(CC1CCCO1)NC(=O)COc1ccc(-c2ccccc2)cc1,0.6571159132414465
507,N#Cc1cccc(-c2noc(COc3ccc(Cl)c(Cl)c3)n2)c1F,0.6748324062682345
508,COc1nc(NCc2cn(CC(C)C)cn2)nc(N2CCn3ccnc3C2)n1,0.656266388535635
509,CNC(=O)C(NC(=O)CC(O)(c1ccc(C)o1)C(F)(F)F)C(C)C,0.7269478143166122
510,CN1CCC(Nc2ccc3nnnn3n2)C1=O.Cl.Cl,0.840378654439254
511,O=C(c1cnn(C2CCCCC2)c1)N1CC2CC3CC2C1C3O,0.9102842826764219
512,Cn1c(C(=O)OCC2(C)CNC(=O)C2)ccc1-c1ccc(Br)cc1,0.8151823284767878
513,O=C(O)C1COCCN1C(=O)CC1CS(=O)(=O)CCN1,0.6243549038352404
514,CCn1cc(CN(C)C(=O)C(=O)N(CCOC)C2CCOCC2)cn1,0.6686715122186164
515,Cc1cc(C)cc(CNC(=O)CCCCNC(=O)OCc2ccccc2)c1,0.657148922288065
516,CN(C)C(=O)Nc1cccc(C(=O)OCC(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)c1,0.583371828101839
517,Cc1cncc(CNC(=O)NCc2ccc(C#N)cn2)c1,0.8912295295972197
518,Cc1ccc2cc(C(=O)N3CCC(CNC(=O)C4(C)CCCC4)C3c3cccnc3)ccc2n1,0.596228153271088
519,CC(C)N1C(=O)OCc2c(C#N)nn(-c3ccccc3)c21,0.8484500978964149
520,CC(NC(=O)C(=O)N1CCC(CCCO)CC1)c1cccc(OCc2ccccn2)c1,0.6348164047273963
521,CC1CCCc2nc(S(=O)(=O)NCCCN3CCOCC3)cn21,0.7733684525438206
522,COc1ccccc1-n1c(C)nnc1SCC(=O)OCC1CCOC1C,0.5422404453635212
523,COC(=O)CN(Cc1ccc(Cl)cc1)C(=O)CC1CCc2ccccc2C1,0.7049162812975799
524,O=C(c1cccc(C2OCCO2)c1)N1CCCC(C2CCCCO2)C1,0.8442837845239594
525,COCCC(C)NC(=O)N1CCOc2ccc(OC)cc2C1,0.9039183257501815
526,COCCC(C)NC(=O)Nc1ccc(Cl)cc1-c1ccc(Cl)cc1,0.7367055588732538
527,O=C1CC(C2CCN(C(=O)c3ccc(-n4cncn4)nc3)CC2)CN1,0.8854744000494394
528,CN1CCC(N2CCN(C(C#N)c3nc4ccc(-c5nnn(C6CC6)n5)cc4[nH]3)CC2)CC1,0.6327706111238806
529,COc1nc(C)ncc1C(=O)NCC1CCCCN1C(=O)C1CC1C,0.8745401108653805
530,CNC(=O)C1CN(C(=O)NCCCc2cccc(Cl)c2)CC1c1cnn(C)c1,0.7253475221703167
531,N#Cc1cc(F)cnc1N1CCC2(COCc3cnc(-c4ccccc4)nc32)C1,0.6721137632799544
532,CCOC(=O)C=C1SCC(=O)N1CC(=O)C1=CCCCC1,0.5742200576771439
533,Cn1c(C(=O)NCC23CCCOC2CCN(C(=O)C2=NCCC2)C3)cccc1=O,0.807123910736821
534,Cc1cnccc1OC1CCCN(C(=O)C(=O)Nc2cn(C)nc2-c2ccco2)C1,0.6640387249768247
535,O=C(O)C1CC(=O)N(c2ccccc2CCO)C1,0.8213123339237084
536,CCn1cc(CN2CCN(C(=O)c3cc(C)c(C)cc3C)CC2)c(C)n1,0.8471564346865669
537,CC(C#N)C(=O)N1CCC(C)(NC(=O)C2CC(=O)N(C(C)C)C2)CC1,0.8166759560696192
538,Cc1cc(C)cc(C(=O)Nc2cc(C3CCCCN3C(=O)C3(F)CCN(C(=O)OC(C)(C)C)C3)[nH]n2)c1,0.6172540000898998
539,CC1CCCc2nc(S(=O)(=O)NC3CCN(c4cccc(F)c4)CC3)cn21,0.8688765567201442
540,CN(C)C(=O)C1=NOC2CN(C(=O)c3ccc4occc4c3)CC12,0.8342239627935115
541,O=C1CC(C(=O)NC2(CNC(=O)C(F)c3ccccc3)CC2)CCN1,0.717083758652841
542,Cc1ccc2c(c1)CN(C(=O)NCCCOCC1CCOC1)CCO2,0.8018896933117693
543,CC(NC(=O)NCC1CC12CC2)c1cccc(C2CC2)c1,0.8497048336004646
544,O=C1CCCCC1C1CCCCCN1C(=O)c1cn(-c2cccc(Cl)c2)nn1,0.7784511299980136
545,COc1nc(C)ccc1C(=O)N1CC2COCC(C1)C2NC(=O)CCOc1ccc(F)cc1,0.6858558478179005
546,COCCC(C)NC(=O)C(=O)N1CCCCC1C(C)NC(=O)OC(C)(C)C,0.6800012742985023
547,COc1ccc(C2CCN(C(=O)C(=O)NCC(C)(C)c3ccc(OC)c(OC)c3)C2)cc1OC,0.596887170934596
548,CNC(=O)CNC(=O)c1ccc(=O)n(Cc2ccccc2Cl)c1,0.8571842137642799
549,CN1CCC(O)=Nc2c1cccc2S(=O)(=O)N(C)C,0.8892545552863884
550,O=C(O)C1CC2CCCCC2N1CC(F)C(F)(F)F,0.8093778167634678
551,Cn1c(C(=O)N2CCC(CNC(=O)c3cc(F)ccc3F)C2c2cccnc2)ccc1C(F)(F)F,0.5389463230440966
552,CCn1cc(C(=O)N2CC3CC2CN3C(=O)C2CC23CCCC3)cn1,0.8430154362746534
553,Cc1cnccc1CNC(=O)C(=O)N1CCCCC1CCCc1ccccc1,0.7825902586035166
554,CC(C)N1C(=O)c2ccccc2C2CC(C3C=C(O)N=N3)COC21,0.9059483466129378
555,N#Cc1cc(C(=O)N2CCOC(Cc3ccccc3)C2)cnc1C(F)(F)F,0.8271141265838882
556,CC1CCCc2nnc(COc3c(Cl)cccc3Cl)n21,0.8577785322331396
557,CN(C)C(=O)N1CCC(C(=O)OC2CCOC3(CCOC3)C2)CC1,0.7081187003194395
558,Cc1cc(C(=O)NCC2CCCOC2c2ccnn2C)sc1C,0.9356363025814811
559,CC(NC(=O)Nc1cccc(OC(C)(C)C)c1)c1nnnn1C,0.9016079885459582
560,CCOC(=O)N(C)C1CCN(c2nnc(CC)n2CC(CC)Oc2ccccc2F)CC1,0.580682127084233
561,Cc1ccc2[nH]c(C(=O)NC3CCCC3CO)c(Cl)c2c1,0.8158561869657998
562,O=C1CC(NC(=O)N2Cc3ccccc3OC3(CCOCC3)C2)CN1Cc1ccccc1C(F)(F)F,0.6886636427900987
563,O=C(c1cc(C(F)(F)F)ccc1[N+](=O)[O-])N(CCO)Cc1cccc(Br)c1,0.5360878686288885
564,CC(C)N1CCCC(N(C)CCCN2CCN(C)CC2)C1=O,0.7307838481290581
565,COc1nc(-c2cc(F)cc(C(=O)N(C)OC)c2)ncc1C#N,0.799151452761311
566,COCCC(C)S(=O)(=O)NCc1c(C)nn(Cc2ccccc2)c1C,0.7404689814549371
567,CNC(=O)c1ccc(CSCc2nc(-c3ccc(F)cc3)no2)cc1,0.7289729712735963
568,CN1CCC(C2CN(Cc3ccccc3)CCC2=O)CC1,0.8523846247449683
569,Cc1cc(C(=O)OC2CCCC2C)nn1-c1cccc(C#N)c1,0.8149198545656408
570,COc1ccccc1C=NOC(C)C(=O)Nc1cc(C)no1,0.6537452898920365
571,CCn1cc(NS(=O)(=O)c2cc(C)cc(C)c2)c(C(N)=O)n1,0.867622302058246
572,O=C(O)C1C2CCC(CC2)C1NS(=O)(=O)c1cccc2c(Cl)cccc12,0.8297709697982694
573,Cc1cnccc1COC(=O)c1sc(-c2ccc(F)c(F)c2)nc1C,0.6448952995265779
574,CC1CCCc2nnc(-c3ccc(F)c(C(F)(F)F)c3)n21,0.7451457834613798
575,N#Cc1ccc(NC(=O)N2CCC(Oc3ccc(Cl)c(Cl)c3)C2)cc1,0.8548148535754163
576,CC(NC(=O)Nc1cc(S(C)(=O)=O)ccn1)C(O)Cc1ccccc1,0.7222995829670004
577,CN(C)C(=O)C1CCN(C(=O)c2cn(C)nc2C2CCCCC2)C1c1ccccc1,0.7739801794878319
578,Cc1ccc2sc(N3CCC4(CCOC4=O)C3)nc2c1C,0.7593707250715772
579,COC(=O)c1ccccc1NC(=O)C(C)OCCc1ccccc1,0.7939243768914541
580,Cn1c(C(=O)N2CCCC2c2ccccc2Cl)cc2ccccc2c1=O,0.6827394085921369
581,O=C1CC(C(=O)N2CCOc3cc(F)c(Br)cc32)CN1c1ccc(F)cc1F,0.6952920232071073
582,CCOC(=O)N1CCCC(C(=O)N2CC3CCCC3(C(=O)OC(C)(C)C)C2)C1,0.6881939331036186
583,CC(C)N1CCC(NC(=O)Nc2cccc3ccccc23)C1=O,0.9152010750807366
584,COc1nc(S(=O)(=O)NCc2ccc(C)cc2)ccc1F,0.9171273812859013
585,O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CC(CO)c2ccccc21,0.5817808453529093
586,CN1CCC(CC(C)(CO)NC(C)(C)C)CC1,0.7896799006648864
587,Cc1cc(CN=C(O)N2CCCC(C3(C)OCCO3)C2)nc(C)n1,0.6724377613257703
588,CCn1cc(N(Cc2ccn[nH]2)CC(C)C)cn1,0.8517076477800164
589,COCCC(C)NC(=O)N1CCC2CC(O)CCC2C1,0.8241395746801073
590,CNC(=O)c1ccc(OCC2CN(C(=O)OC(C)(C)C)CCCO2)cc1,0.887976561592082
591,O=C(O)C1CCC[NH+]1Cc1cc(C(F)(F)F)ccc1[O-],0.8469253901092857
592,CC1CCCc2nc(-c3ccc(N)cn3)cnc21,0.8315929386780005
593,COc1cccc(CNC(=O)c2cncc(C(O)=Nc3ccccc3C#N)c2)c1,0.497698311907494
594,N#Cc1ccc(OCc2ccc(C(=O)Nc3ccc(N4CCN=C(O)C4)nc3)o2)cc1,0.631192800620319
595,Cc1cncc(-c2noc(CN3CCC4CC(c5nc(C)cs5)OC4C3)n2)c1,0.6660329130061492
596,CC(C)N1CCC(C(=O)N2CC3Cc4nn(C(C)C)c(=O)n4CC3C2)CC1=O,0.7694141383800913
597,CC(NC(=O)CC(N)=O)C(C)Nc1ncc(Cl)cn1,0.6516903121184054
598,CN(C)C(=O)c1cccc(-c2nnc(C3CC3c3ccccc3)o2)c1F,0.7163238749071904
599,Cc1ccc2c(c1)[nH]c1c(=O)n(N=C(O)C(C)(C)C)c(O)nc12,0.4742527868665966
600,COC(=O)c1cn(C)nc1NC(=O)NCC(N1CCOCC1)C(F)(F)F,0.7271819377285562
601,COc1nc(NCc2cn(C)c3ccccc23)nc2c1cnn2C(C)(C)C,0.5979331192417839
602,Cn1c(C(=O)OCC2(C)CCNC2=O)ccc1-c1ccc(F)cc1,0.8764668336835516
603,O=C(C1CC(=O)N(c2ccc(Cl)cc2F)C1)N1CCC(O)C(C2CCCC2)C1,0.8348003248695939
604,CCn1cc(-c2noc(CCNc3ccccc3C(F)(F)F)n2)c(=O)[nH]c1=O,0.6634240618361196
605,CNC(=O)CC(C)NC(=O)N1CCC(CSc2ccccc2)C1,0.784551069496349
606,Cn1c(C(N)CCO)cn2nccc2c1=O,0.7268669201352028
607,COCCC(CO)NC(=O)C(=O)Nc1ccc(N2CCCC2=O)c(OC)c1,0.5585165188430513
608,CN1CCC(CN(C)C(O)=NC2CCCc3sc(-c4ccc(F)cc4)nc32)CC1,0.5883748388209477
609,Cc1cc(C)nc(NC(=O)Cc2ccc(NC(=O)C(F)(F)F)cc2)c1,0.8870706643524383
610,CCOC(=O)C(CC)(CC)NC(=O)C1CC2CCC1N(C(=O)OC(C)(C)C)C2,0.6967332174491756
611,O=C(c1c[nH]c2ccc(C(F)(F)F)cc2c1=O)N1CCCC2CCCC21,0.833001513367762
612,CC(C)N1CCC(NC(=O)C(=O)NCC2CCCOC2)C1=O,0.6950964518600172
613,Cc1cnccc1C(=O)N1CC(NC(=O)C2CC2C(F)F)C(C)(C)C1,0.905069668916173
614,CN(C)C(=O)COc1ccccc1CNc1ccc2nc(-c3ccccn3)[nH]c2c1,0.4933320563580178
615,CC(NC(=O)c1nn(-c2ccccc2)c2c1CCC2)C(=O)Nc1cccc(N2CCCC2)c1,0.6086809346656697
616,COc1ccc(C2(C(=O)NCC3(c4cnn(C)c4)CCCO3)CCOCC2)cc1,0.8068399958629987
617,N#Cc1ccc(CN2CCC(NC(=O)C3CC(c4cccnc4)=NO3)C2=O)cc1,0.8308343634194334
618,COc1nc(C)cc(C)c1CCc1ccccc1C,0.8286856735552753
619,O=C1CC(c2noc(-c3cncc(-n4ccnn4)c3)n2)CN1Cc1ccccc1,0.5171995116409335
620,Cc1cc(C(=O)NCC2OCC3CCN(C(=O)c4ccc(F)nc4F)CC32)c[nH]1,0.76243567195953
621,COC(=O)c1ccc(N2CCC(=O)C2)nc1-c1ccc(F)cc1F,0.8087711635295969
622,CNC(=O)c1cccc(NCc2cn3ccccc3n2)c1[N+](=O)[O-],0.5530166763225061
623,CCn1cc(C(=O)NC2CCC(c3cccc(F)c3)C2)nn1,0.9437237838221947
624,CCn1cc(C(=O)NC2CCCN(c3ccc(Br)c(C)c3)C2=O)c2ccccc21,0.6238525369037825
625,O=C(c1cc(Cl)c[nH]1)N1CC2CC1CN2c1cccc(F)n1,0.8639363756381296
626,Cn1c(C(=O)Nc2ccc(-n3ccc(=O)[nH]3)cc2)ccc1-c1ccc(Br)cc1,0.5028948674890591
627,Cc1cncc(CNC(=O)C(=O)Nc2nc3c(s2)CCCC3)c1,0.8429995385794598
628,CN1CCC(CN=C(O)Cc2c(F)cccc2F)c2ccccc21,0.6769701109831865
629,COCCC(CO)NC(=O)c1ccnc(N2CCCC(C)C2)c1,0.7948496635628937
630,CCOC(=O)C1CCC(OCc2ncc(C)s2)CC1,0.7791381712848621
631,CC(C)N1C(=O)c2ccccc2NC12CCCC1CC12C,0.8487660378941833
632,COc1ccc(Cn2c(C3CCCCO3)nnc2N2CCN(C(=O)NC(C)(C)C)CC2)cc1OC,0.6700350726630065
633,CCn1cc(CN2CCN(C(C(=O)OC)c3ccsc3)CC2)c(C)n1,0.7382941643707422
634,N#Cc1cc(Cl)c(N2C(=O)NC3(CCSCC3)C2=O)c(Cl)c1,0.7846842152406518
635,CC(NC(=O)CNC(=O)c1ccc2c(c1)OCO2)C(=O)OCc1ccccc1,0.6996762021594685
636,COc1nc(S(=O)(=O)Nc2noc3ccc(Br)cc23)ccc1F,0.7214152866939412
637,CN(Cc1ccc2c(c1)OCO2)C(O)=NCC(c1ccc(F)cc1)N(C)C,0.6224840188189734
638,Cc1ccc(C(=O)NCCC(C)NC(=O)c2cc(C)c(C)o2)o1,0.8574372730557426
639,O=C(c1ccccc1)N1CCC(Oc2nccn3nccc23)CC1,0.7428556528469727
640,O=C(O)C1CC=CC2CCC3CC=CC23C1=O,0.5566373252330896
641,CC1CCCc2nc(S(=O)(=O)NC3CCN(CC#N)CC3)cn21,0.8292768917631872
642,COC(=O)CNC(=O)c1ccc(NC(=O)N2CCOC(c3cccc(F)c3)C2)cc1,0.730988229296659
643,Cc1cnccc1OC1CCN(C(=O)C2C3CN(C(=O)OC(C)(C)C)CC32)C1,0.7967964782699221
644,CNC(=O)c1cc(Nc2ccc(F)c(Cl)c2Cl)ccc1F,0.8200099237931242
645,O=C1CC(NC(=O)N2CCCC2C(O)C(F)(F)F)CN1c1cccc(C(F)(F)F)c1,0.7119517030556013
646,COCCC(C)NC(=O)N1CCN(C(=O)c2ccc(Cl)cc2F)CC1,0.8639543062396314
647,CC(NC(=O)C(=O)N1CCN(C(C)C)C(=O)C1)c1ccc(OCc2cccnc2)cc1,0.7156145228864327
648,CN1CCC(CCNC(O)=NCCc2cnccn2)CC1,0.6094658424030908
649,CCOC(=O)c1sc(N)c(C#N)c1CN1CCC(C(Oc2cc(Cl)ccc2Cl)c2nc[nH]n2)CC1,0.3923191753376888
650,CCn1cc(NS(=O)(=O)c2ccc(OCC3CCOC3)c(F)c2)c(C(N)=O)n1,0.6742614230307055
651,Cn1c(C(=O)N2CC3CCC2C3Nc2cccnc2)cccc1=S,0.8731429405698198
652,COc1ccc(-c2ncccc2C(=O)N2CCC(C3CCCCN3C(=O)c3ccnnc3)CC2)cc1,0.5408296700634616
653,N#Cc1ccc(OCc2nnc(N3CCC4CCCCC4C3)n2CC(=O)NCC(F)(F)F)cc1,0.6580021280144176
654,Cc1cc(C)c2sccc2c1S(N)(=O)=O,0.8313695549103998
655,COc1nc(C(F)(F)F)c(C(=O)Nc2cc(F)c(S(C)(=O)=O)cc2F)s1,0.7746287316954968
656,CC(NC(=O)COC1CCOC1)c1ccc(NC(=O)c2ccncc2)cc1,0.7817625741570736
657,Cc1ccc2[nH]c(C(=O)N3CCOC(C(=O)O)C3)cc2c1C,0.8844543348432731
658,CC1CCCc2nc(S(=O)(=O)NC3CC4CCC3C4)cn21,0.9311363429530535
659,O=C(c1cnn(C2CCCCC2)c1)N1CCCC(Oc2ncccc2F)C1,0.8226542969869883
660,CN(C)C(=O)c1cccc(C(=O)N2CCC(C3CCCCN3C(=O)c3cc4n(n3)CCCO4)CC2)c1,0.6536652274855621
661,Cc1cncc(NC(=O)c2cc3cc(Br)cc(Br)c3oc2=O)c1C,0.578398202072191
662,COCCC(C)S(=O)(=O)NC(C)CCc1ccc2c(c1)OCO2,0.7430071084073622
663,CNC(=O)C(NC(=O)CSC(C)c1nc(Cc2ccccc2)no1)c1ccccc1,0.5479796676215186
664,O=C(O)C1CCC(C(=O)N2CC3CCCCC3C2)C1,0.8318477767453403
665,COC(=O)C1CCC(C(=O)N2CC3COCC(C2)C3NC(=O)c2ccc(-c3cccnc3)cc2)C1,0.6650214643140263
666,CC(C)N1C(=O)OCc2c(CO)cccc21,0.8310116697970844
667,O=C1CC(C(=O)N(CCc2ccccn2)c2ccc(Br)cn2)CN1Cc1ccco1,0.5298263158188344
668,Cn1c(C(=O)N2CCOCC3(CN(C(=O)Cc4ncccn4)CCO3)C2)cc2c1-c1ncccc1OC2,0.5211152125440843
669,CCn1cc(CN(C)C(=O)C(=O)N2CCCC2CC(O)c2ccc(F)cc2)cn1,0.7510252667922871
670,CN1CCC(Nc2ccc3ncsc3c2)C1=O,0.8817608515872625
671,Cc1cc(C)cc(CNC(=O)c2ncnc3[nH]ccc23)c1,0.7740648551470265
672,Cc1ccc2nc(Cn3c(=O)c4ccccc4n4c(C)nnc34)cc(=O)n2c1,0.47088396276852473
673,COc1nc(C)ncc1C(=O)NC(CNCC#N)C1CCCCC1,0.581158242005761
674,CC(NC(=O)Nc1ccc2c(c1)CCC(=O)N2Cc1ccc(Cl)cc1)C(C)(C)CO,0.6380965244841028
675,O=C(c1cccc(C2OCCO2)c1)N1CCn2ncc(Br)c2C1,0.8052946373799362
676,COc1ccc(C)cc1NC(=O)NC(C)C(C1CC1)C1CC1,0.8356702691345006
677,N#Cc1cccc(-c2noc(-c3cnc(N4CCOCC4)nc3)n2)c1,0.7156099918984203
678,CCOC(=O)C(CC1CCCO1)NC(=O)COc1ccc2c(c1)CCC(=O)N2,0.6533609528831783
679,CN(C)C(=O)C1=NOC2CN(C(=O)c3cc(C4CC4)n[nH]3)CC12,0.8621065081155608
680,O=C(O)C1COCCN1C(=O)CCc1nc2ccccc2n1-c1ccccc1,0.7351347718751954
681,COCCC(C)NC(=O)NCc1ccc(OC)cc1OC1CCCC1,0.7172998920163987
682,Cc1cnccc1OC1CCCN(C(=O)C(=O)Nc2nc(-c3ccco3)cs2)C1,0.6614875172366502
683,CC(C)N1CCCC(OC(=O)C2CC(=O)N(c3ccc(F)c(Cl)c3)C2)C1=O,0.7338436332272052
684,CNC(=O)c1ccc(OC)c(NC(=O)C(=O)NCC2CCOCC2OC)c1,0.6068258159010965
685,CCn1cc(C(=O)N2CC(C)C(NC(=O)c3cc(C)cc(F)c3)C2)c(C)n1,0.8969069505902357
686,CN1CCC(O)=Nc2c1c(-c1cccs1)nn2C,0.8590382478187412
687,CC1CCCc2nc(S(=O)(=O)NC3CCSc4ccccc43)cn21,0.9087339286431715
688,Cc1cc(C)cc(C(=O)N2CC(C)C(CNC(=O)c3c(C)ncn3C)C2)c1,0.9015265964972256
689,COC(=O)Cc1cc(=O)n(-c2ccc(C(=O)Nc3cccc(OC)c3)cc2)[nH]1,0.63711470956903
690,O=C1CC(C2CCN(C(=O)CNc3ccccn3)CC2)CN1,0.8652454882235613
691,COc1ccccc1-n1c(SCC2CC2)nnc1-c1ccc2c(c1)OCCO2,0.5827596137895483
692,O=C(c1cn(-c2cccc(Cl)c2)nn1)N1CCc2[nH]ccc2C1,0.7858529765439306
693,Cn1c(C(=O)NCC23CCCOC2CCN(C(=O)c2cccc4c2OCC4)C3)cc2ccccc21,0.6290995983422221
694,COc1nc(NCc2cn(CC(F)(F)F)cn2)nc(-c2ccccc2)n1,0.724684438970197
695,CN(C)C(=O)Nc1cccc(CNC(=O)Cc2csc(-c3ccoc3)n2)c1,0.6821802546833905
696,CC(NC(=O)NCC1CCN(c2ccc(F)cc2)C1)C(=O)N1Cc2ccccc2C1,0.7967930689236412
697,N#Cc1ccc(NC(=O)N2CCCC3COCC32)c(Cl)c1,0.8673552109613212
698,Cc1ccc2c(c1)CN(C(=O)NCCCNc1ccccn1)C(C)(C)C2,0.8061626309132152
699,O=C(O)C1CC(=O)N(c2cccc(C(O)=Nc3ccc(CO)cc3)c2)C1,0.5633490596948953
700,COCCC(C)NC(=O)N1CC2CC2C1,0.7571393011671971
701,CC(C)N1CC(C(=O)NC2C3CN(C(=O)c4cocn4)CC32)CC1=O,0.8352646437801599
702,CCn1cc(N(Cc2ccnn2CC(C)C)CC(C)C)cn1,0.7498508381232998
703,Cc1cnccc1CNC(=O)NCCOc1ccccc1-c1ccccc1,0.6267880415671099
704,CC1CCCc2ccccc2C1N=C(O)N1CCC(Oc2cccnc2)C1,0.5039787164541677
705,CCOC(=O)c1c(OC(C)C(F)(F)F)c2ccccc2n(C)c1=O,0.8009210130787489
706,Cc1cc(C(=O)OC2CNOC2)cc(Cl)c1Br,0.8505472506794935
707,CN1CCC(N2CCN(C(CC(=O)O)C3=c4ccccc4=NC3)CC2)CC1,0.7923144414504797
708,CNC(=O)CNC(=O)c1cccnc1SCc1ccc(F)cc1,0.7932889876265966
709,O=C1CC(C(=O)NC2(c3noc(C4CCC=CCC4)n3)CCCC2)CCN1,0.7922007506667575
710,O=C(c1c[nH]c2ccc(C(F)(F)F)cc2c1=O)N1CCCC(C(=O)N2CCCCC2)C1,0.7858606344588411
711,N#Cc1cc(F)cnc1NC(c1ccccc1)c1ccncc1,0.7982521942281586
712,COc1nc(-c2cc(F)ncc2C)ncc1C(F)(F)F,0.6289990948685601
713,COc1ccc(C2CCN(C(=O)Nc3nc(C(C)(C)C)cs3)C2)cc1OC,0.837380274503704
714,CC(NC(=O)C(=O)NCc1nccc(C(F)(F)F)n1)c1cccc(OCc2ccccn2)c1,0.5265506074619314
715,COC(=O)CN(Cc1cc(OC)cc(OC)c1)C(=O)CCc1ccc(Cl)c(OC)c1,0.5316140403930013
716,CN(C)C(=O)N1CCCC2(CCCN(C(=O)NCc3ccc(F)cc3)C2)C1,0.8629019042077122
717,Cc1ccc2[nH]c(C(=O)N3CCOC4(CCN(C(=O)c5cc(Cl)c(Cl)cc5C)C4)C3)cc2c1,0.5635520146741727
718,Cn1c(C(=O)N2CC3COCC(C2)C3NC(=O)CCCC(F)(F)F)cc2ccccc21,0.7820312132179387
719,CC(C)N1CCCC(N(C)Cc2ccoc2)C1=O,0.8209430975886469
720,Cc1cc(C)nc(NC(=O)C(=O)Nc2ccc(OC(C)c3ccccc3)cc2C)c1,0.6040283973814601
721,CCn1cc(-c2noc(COc3cccc(NC(=O)C4CC4)c3)n2)c(=O)[nH]c1=O,0.6177524307246942
722,COCCC(C)NC(=O)CCC(=O)c1ccc(OC)c(OC)c1Cl,0.651642300591172
723,Cc1cnccc1COC(=O)c1cc(F)ccc1-n1cccn1,0.6948649319699522
724,CCOC(=O)C=C1SCC(=O)N1CCOC1CCCCCC1,0.42641562803112476
725,CN1CCC(C2CN(Cc3cccnc3)Cc3nn(C)cc32)CC1.O=C(O)C(F)(F)F,0.7929538567483514
726,O=C(O)C1CC2CCCCC2N1C(=O)Cc1nc(-c2ccsc2)no1,0.8989679397500876
727,CNC(=O)C1CN(C(=O)c2csc(-c3cccc([N+](=O)[O-])c3)n2)CCO1,0.6354047686231615
728,CC1CCCc2nc(-c3cnn(C)c3)sc21,0.7578038470120749
729,O=C1CC(NC(=O)N2CCCCC2Cn2cccn2)CN1c1cccc(C(F)(F)F)c1,0.8015384006352274
730,O=C(c1cc(-c2ccncc2)n[nH]1)N1CCC2(C1)CN(C(=O)C1CCC3(CC1)OCCO3)CCO2,0.7124604146717135
731,N#Cc1cc(C(=O)N2CCOC3CCCC32)c[nH]1,0.8099020541509588
732,COc1ccccc1C=NOCC1CCC(C)O1,0.59460779459187
733,CN(C)C(=O)C1CCN(C(=O)C(=O)NCC2COC(C)(C)O2)C1,0.6851700299442933
734,COc1nc(C)ccc1C(=O)N1CCOC2(COCCN(C(=O)C(F)c3ccccc3)C2)C1,0.7002656751593082
735,CC(C)N1CCC(C(=O)Nc2c(F)cccc2F)C1=O,0.8636745099021967
736,Cn1c(C(=O)OCC2(O)CCCC(C)(C)C2)cc2c(=O)n3ccccc3nc21,0.7030041126059288
737,CC(NC(=O)Nc1cc(-c2ccc(F)cc2F)nn1C)c1ccc(C#N)cc1,0.713140255671863
738,CCn1cc(C(=O)NC2CN(C(=O)CCc3cncnc3)CC2O)c(C)n1,0.7342029244022186
739,O=C(O)C1CCC[NH+]1Cc1ccc(F)c([O-])c1F,0.7790448170539269
740,Cc1cc(C)c2sccc2n1,0.5815882201424656
741,Cc1ccc2cc(C(=O)N(C)C(C)C)c-2c(C)c2cc3c(cc12)C(C)(C)C(OS(C)(=O)=O)C3,0.4936413892718897
742,COCCC(C)S(=O)(=O)NCCOc1cc(C)cc(C)c1,0.7082261541980723
743,CN1CCC(CC(C)(CO)NCCO)C1,0.5685046020681063
744,Cc1cnccc1C(=O)NCCC1CCN(C(=O)c2cncn2C)C1,0.891501098174023
745,COC(=O)C(OCCCC1OCCO1)c1cccc(F)c1,0.570438841463574
746,CC1CCCc2nnc(-c3ccccc3C(F)(F)F)n21,0.7942839160634817
747,O=C1CC(C(=O)N2CCC3COC(CNC(=O)Cn4cncn4)C3C2)CN1,0.6385921708218751
748,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCCCC1c1nc2ccccc2o1,0.7474352058183398
749,CNC(=O)c1ccc(CS(=O)(=O)N(C)CC(O)Cc2ccccc2)cc1,0.7293464299717599
750,N#Cc1ccc(CN2CCC(NC(=O)NC3CCCC3CO)C2=O)cc1,0.7349687568127433
751,CC(C)N1C(=O)c2ccc(-c3nc(Cc4ccc5c(c4)CCO5)no3)cc2S1(=O)=O,0.6331779952355064
752,CCOC(=O)N(C)C1CCN(c2nnc(C3CCS(=O)(=O)C3)n2Cc2ccc(Cl)cc2)CC1,0.6072198847081983
753,COc1ccc(C2(C(=O)Nc3cccc4nonc34)CCOCC2)cc1OC,0.7235480273114641
754,CN(C)C(=O)c1ccccc1NCC(=O)NC(=O)Nc1ccc2c(c1)OCO2,0.7262803405107799
755,COc1nc(C)cc(C)c1COC(=O)C1CCN(C(=O)c2ccccc2)C1,0.7592689325455213
756,CCn1cc(C(=O)NC2CN(C(=O)c3cnccn3)CC2O)c(C2CC2)n1,0.776553002619201
757,Cc1cncc(-c2noc(C3(c4cccc(C)n4)CCOCC3)n2)c1,0.730845802930917
758,O=C(O)C1C2CCC(CC2)C1C(=O)N1CCC(O)c2cc(F)ccc2C1,0.849054401218066
759,CC(NC(=O)CC(N)=O)C(C)NC(=O)c1ccccc1-c1ccncc1,0.6491689582867429
760,Cn1c(C(=O)N2CCCC2CC(O)c2ccc(F)cc2)c(Cl)c2ccccc21,0.6895663991020508
761,COCCC(CO)NC(=O)NCCC(=O)NC1CCCCC1,0.49832366465821926
